Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision,Spend_Score,Spend_Binary
26-828-2720,40,Male,High,Divorced,Master's,High,Mobile Accessories,407.91,7,In-Store,2,5,0.0,Low,Not Sensitive,0,5,Low,Tablet,Other,6/17/2024,True,True,Need-based,Standard,14,2855.3700000000003,Not_High
57-410-7415,33,Female,High,Divorced,Bachelor's,High,Food & Beverages,254.73,6,Online,4,3,0.0,Medium,Very Sensitive,0,3,Low,Smartphone,Other,6/1/24,True,True,Impulsive,Express,3,1528.3799999999999,Not_High
62-989-8214,30,Female,Middle,Divorced,Bachelor's,High,Clothing,397.78,12,Online,3,3,1.0,Medium,Not Sensitive,2,7,Medium,Smartphone,PayPal,9/24/2024,False,True,Impulsive,No Preference,11,4773.36,High
73-827-2774,33,Female,High,Married,Bachelor's,High,Electronics,305.29,3,Online,2,3,1.0,Medium,Very Sensitive,1,8,Medium,Desktop,Debit Card,9/5/24,True,True,Impulsive,Standard,10,915.8700000000001,Not_High
19-643-1879,45,Male,Middle,Divorced,High School,High,Food & Beverages,257.86,6,Online,2,2,0.0,None,Somewhat Sensitive,0,4,High,Tablet,PayPal,6/12/24,True,True,Need-based,Express,1,1547.16,Not_High
57-345-3921,42,Female,High,Single,High School,Middle,Jewelry & Accessories,393.45,12,In-Store,3,1,0.0,Low,Somewhat Sensitive,2,10,Medium,Desktop,Credit Card,10/6/24,False,False,Need-based,Express,12,4721.4,High
98-817-6731,30,Male,High,Married,Bachelor's,Middle,Health Supplements,58.49,6,Online,2,2,0.0,Medium,Very Sensitive,0,8,High,Tablet,Other,7/29/2024,True,True,Planned,Express,7,350.94,Not_High
31-788-0864,42,Male,Middle,Single,High School,Middle,Beauty & Personal Care,226.48,11,In-Store,5,3,2.0,None,Not Sensitive,2,7,High,Tablet,Debit Card,10/18/2024,True,False,Need-based,Express,11,2491.2799999999997,Not_High
27-806-4972,26,Female,High,Single,Master's,Middle,Health Care,469.22,6,In-Store,1,1,1.0,High,Not Sensitive,0,1,Low,Tablet,Credit Card,8/7/24,False,False,Wants-based,No Preference,7,2815.32,Not_High
48-343-1220,42,Female,High,Divorced,High School,High,Jewelry & Accessories,335.32,6,Mixed,3,3,1.0,None,Not Sensitive,0,1,Low,Desktop,Other,8/12/24,True,False,Planned,No Preference,10,2011.92,Not_High
15-640-6493,31,Male,High,Divorced,High School,Middle,Animal Feed,184.74,5,In-Store,4,4,0.0,Medium,Very Sensitive,1,5,High,Tablet,Debit Card,11/27/2024,False,True,Impulsive,No Preference,10,923.7,Not_High
64-846-7450,37,Genderqueer,High,Divorced,Bachelor's,Middle,Travel & Leisure (Flights,442.18,5,In-Store,4,3,1.0,None,Very Sensitive,2,10,High,Smartphone,PayPal,1/25/2024,False,False,Impulsive,Express,12,2210.9,Not_High
58-788-8938,49,Male,High,Married,High School,Middle,Health Supplements,427.1,8,Mixed,1,2,1.0,High,Somewhat Sensitive,0,2,Medium,Desktop,PayPal,5/10/24,False,True,Planned,No Preference,5,3416.8,High
52-240-3825,34,Male,High,Widowed,High School,High,Home Appliances,326.82,4,Mixed,3,2,1.0,High,Somewhat Sensitive,2,5,Medium,Tablet,Credit Card,4/22/2024,True,False,Planned,Standard,4,1307.28,Not_High
60-618-2561,41,Male,High,Widowed,High School,Middle,Hotels,98.97,12,In-Store,2,5,2.0,None,Very Sensitive,1,7,High,Tablet,Other,3/19/2024,True,True,Impulsive,No Preference,11,1187.6399999999999,Not_High
94-969-6819,33,Male,High,Single,High School,High,Health Care,77.65,6,Online,1,4,1.0,Medium,Somewhat Sensitive,2,3,None,Tablet,Cash,1/24/2024,True,True,Planned,No Preference,1,465.90000000000003,Not_High
76-982-8107,47,Female,Middle,Widowed,Master's,High,Electronics,85.61,2,Online,4,2,1.0,High,Not Sensitive,1,3,Low,Desktop,Other,10/4/24,True,True,Need-based,Standard,5,171.22,Not_High
52-779-8972,47,Male,High,Widowed,High School,High,Food & Beverages,164.79,4,In-Store,3,2,0.0,None,Somewhat Sensitive,2,5,High,Tablet,Credit Card,5/23/2024,True,True,Impulsive,No Preference,1,659.16,Not_High
40-520-3271,29,Female,High,Widowed,High School,High,Health Supplements,235.46,10,In-Store,3,4,2.0,None,Not Sensitive,0,7,None,Desktop,Credit Card,11/13/2024,False,True,Impulsive,No Preference,2,2354.6,Not_High
79-884-5600,36,Female,High,Widowed,Master's,Middle,Books,245.14,4,Online,4,5,1.0,High,Very Sensitive,1,4,Medium,Smartphone,PayPal,3/3/24,True,False,Impulsive,Standard,3,980.56,Not_High
80-607-9947,43,Male,High,Divorced,Bachelor's,Middle,Toys & Games,439.91,5,Online,1,4,2.0,Low,Somewhat Sensitive,0,9,Medium,Smartphone,Other,3/3/24,False,False,Need-based,Express,10,2199.55,Not_High
87-290-8263,31,Male,High,Widowed,High School,High,Home Appliances,309.22,5,Mixed,3,5,2.0,Low,Not Sensitive,2,4,None,Tablet,Cash,3/24/2024,False,False,Planned,Standard,10,1546.1000000000001,Not_High
99-316-9993,27,Male,Middle,Widowed,Master's,Middle,Groceries,146.59,10,Mixed,5,1,2.0,Low,Very Sensitive,0,2,None,Smartphone,Cash,1/22/2024,False,True,Impulsive,No Preference,3,1465.9,Not_High
54-164-2243,48,Male,Middle,Single,High School,Middle,Hotels,298.73,4,Online,1,5,1.0,High,Not Sensitive,0,2,Low,Tablet,Debit Card,11/2/24,False,True,Need-based,No Preference,4,1194.92,Not_High
14-784-5606,19,Genderqueer,High,Single,Bachelor's,High,Food & Beverages,395.01,2,Mixed,1,2,2.0,Medium,Very Sensitive,0,6,Medium,Desktop,Credit Card,4/18/2024,True,False,Wants-based,Standard,3,790.02,Not_High
47-992-7446,41,Male,Middle,Married,Bachelor's,High,Electronics,371.19,10,Mixed,1,2,2.0,High,Somewhat Sensitive,1,8,Medium,Desktop,Credit Card,8/27/2024,False,False,Planned,Express,1,3711.9,High
37-513-5073,33,Female,Middle,Married,Master's,High,Electronics,193.76,10,Mixed,4,3,1.0,Medium,Not Sensitive,0,2,Low,Desktop,Debit Card,2/3/24,False,False,Wants-based,No Preference,12,1937.6,Not_High
93-473-7248,43,Male,Middle,Divorced,Master's,High,Baby Products,424.27,6,Online,1,4,2.0,None,Not Sensitive,2,8,Low,Tablet,Cash,9/15/2024,True,True,Planned,Standard,12,2545.62,Not_High
72-830-1211,38,Male,High,Single,Bachelor's,High,Jewelry & Accessories,496.11,2,Mixed,2,3,1.0,High,Somewhat Sensitive,2,8,High,Smartphone,PayPal,6/8/24,True,False,Impulsive,Standard,12,992.22,Not_High
87-934-6762,41,Male,High,Widowed,Bachelor's,Middle,Baby Products,341.91,3,Online,4,4,0.0,Low,Not Sensitive,1,9,None,Tablet,Cash,5/31/2024,False,False,Impulsive,Express,7,1025.73,Not_High
71-975-9564,40,Male,High,Married,Master's,High,Gardening & Outdoors,127.66,11,Online,1,2,2.0,Low,Not Sensitive,2,7,None,Smartphone,Credit Card,2/23/2024,False,True,Planned,Standard,7,1404.26,Not_High
40-232-5631,47,Genderfluid,Middle,Single,Bachelor's,Middle,Software & Apps,227.47,2,Online,2,2,2.0,Low,Very Sensitive,1,4,High,Tablet,Other,10/30/2024,True,False,Need-based,Express,9,454.94,Not_High
22-414-4955,35,Male,High,Widowed,Bachelor's,High,Health Supplements,342.99,3,In-Store,4,2,2.0,Low,Very Sensitive,0,6,Medium,Smartphone,Other,11/22/2024,False,True,Impulsive,Express,6,1028.97,Not_High
99-089-1930,49,Non-binary,High,Married,Master's,Middle,Packages),306.48,5,Mixed,1,3,0.0,Medium,Very Sensitive,0,9,Low,Tablet,Credit Card,9/15/2024,False,True,Need-based,Standard,14,1532.4,Not_High
62-198-2511,22,Male,Middle,Divorced,Master's,High,Home Appliances,308.54,3,Mixed,1,3,0.0,High,Not Sensitive,1,5,High,Desktop,Credit Card,9/29/2024,False,True,Wants-based,Standard,7,925.6200000000001,Not_High
21-297-1223,49,Male,High,Single,Master's,Middle,Travel & Leisure (Flights,124.17,12,Mixed,5,2,2.0,High,Very Sensitive,2,4,High,Smartphone,Debit Card,11/16/2024,True,True,Planned,Standard,6,1490.04,Not_High
10-961-9336,27,Female,Middle,Married,Master's,Middle,Travel & Leisure (Flights,78.0,5,Online,1,5,0.0,None,Not Sensitive,1,1,Low,Desktop,Debit Card,11/9/24,True,False,Wants-based,No Preference,11,390.0,Not_High
71-473-2656,27,Female,High,Married,Bachelor's,Middle,Health Care,393.03,4,Mixed,4,4,0.0,High,Somewhat Sensitive,1,3,Medium,Smartphone,Cash,9/3/24,True,True,Planned,Standard,7,1572.12,Not_High
84-954-2973,37,Female,High,Single,Master's,Middle,Hotels,102.09,3,Mixed,1,4,0.0,None,Very Sensitive,1,9,Medium,Tablet,PayPal,3/13/2024,False,True,Need-based,Express,1,306.27,Not_High
22-382-9636,32,Male,Middle,Married,Bachelor's,High,Health Care,426.21,3,Mixed,1,4,2.0,High,Somewhat Sensitive,2,5,High,Smartphone,Other,4/18/2024,False,True,Wants-based,Standard,2,1278.6299999999999,Not_High
89-724-2536,42,Male,Middle,Widowed,Master's,High,Arts & Crafts,140.31,2,Online,2,4,1.0,Low,Very Sensitive,2,5,None,Desktop,Cash,5/21/2024,True,True,Impulsive,Express,8,280.62,Not_High
85-391-1888,18,Female,High,Widowed,Master's,Middle,Software & Apps,413.7,8,Mixed,3,3,0.3,Low,Very Sensitive,0,9,High,Desktop,Other,6/17/2024,False,True,Need-based,No Preference,6,3309.6,High
84-934-2483,49,Male,High,Widowed,Master's,Middle,Arts & Crafts,348.63,4,Online,5,2,0.0,High,Somewhat Sensitive,0,7,None,Smartphone,Debit Card,4/1/24,False,False,Planned,No Preference,6,1394.52,Not_High
96-229-1698,23,Female,Middle,Widowed,High School,Middle,Animal Feed,91.27,7,In-Store,5,1,0.0,High,Not Sensitive,2,6,None,Tablet,Cash,6/21/2024,True,True,Planned,Express,13,638.89,Not_High
36-948-6994,29,Female,High,Divorced,Bachelor's,High,Luxury Goods,359.94,11,Mixed,2,5,2.0,None,Very Sensitive,1,8,Low,Smartphone,Cash,12/19/2024,False,True,Wants-based,Express,9,3959.34,High
43-172-9431,25,Male,Middle,Divorced,High School,Middle,Gardening & Outdoors,138.2,8,In-Store,1,2,2.0,High,Not Sensitive,0,6,Low,Desktop,Debit Card,3/2/24,False,True,Need-based,No Preference,12,1105.6,Not_High
53-690-5759,38,Agender,High,Divorced,High School,High,Home Appliances,196.33,11,Online,4,3,1.0,Medium,Not Sensitive,0,5,None,Desktop,Debit Card,6/29/2024,True,True,Planned,Standard,11,2159.63,Not_High
00-496-3067,32,Female,Middle,Widowed,Bachelor's,Middle,Packages),249.24,8,In-Store,4,3,1.0,Medium,Somewhat Sensitive,2,3,High,Smartphone,Cash,8/29/2024,False,True,Need-based,Standard,7,1993.92,Not_High
10-330-6387,45,Male,High,Divorced,High School,High,Furniture,129.1,12,Mixed,5,3,2.0,Low,Not Sensitive,0,8,High,Desktop,Credit Card,4/15/2024,True,False,Planned,No Preference,7,1549.1999999999998,Not_High
87-590-8963,45,Female,High,Married,Master's,High,Baby Products,112.69,10,In-Store,1,4,0.0,High,Not Sensitive,0,7,Medium,Smartphone,Debit Card,8/27/2024,False,True,Need-based,Standard,1,1126.9,Not_High
47-931-2642,46,Male,Middle,Widowed,Bachelor's,High,Beauty & Personal Care,267.85,5,Online,5,2,2.0,Medium,Somewhat Sensitive,1,5,High,Smartphone,Credit Card,3/20/2024,False,True,Need-based,Standard,7,1339.25,Not_High
76-501-6422,24,Male,Middle,Divorced,High School,Middle,Home Appliances,205.36,12,Online,1,5,2.0,High,Very Sensitive,0,1,Low,Tablet,Credit Card,4/27/2024,False,False,Impulsive,Express,5,2464.32,Not_High
39-274-2175,48,Polygender,High,Divorced,Master's,High,Health Supplements,79.1,10,In-Store,5,3,1.0,None,Not Sensitive,0,9,Medium,Tablet,Debit Card,5/5/24,True,False,Need-based,Express,4,791.0,Not_High
62-493-5282,35,Male,High,Widowed,High School,Middle,Health Care,256.63,12,In-Store,1,4,0.0,High,Somewhat Sensitive,2,2,None,Smartphone,Debit Card,6/16/2024,True,True,Impulsive,Standard,10,3079.56,High
18-841-7253,50,Female,High,Divorced,High School,Middle,Books,409.98,12,Mixed,5,4,0.0,None,Not Sensitive,2,1,Medium,Desktop,PayPal,10/15/2024,True,False,Wants-based,Express,8,4919.76,High
18-097-5707,34,Male,Middle,Widowed,High School,High,Sports & Outdoors,291.6,2,In-Store,3,3,2.0,High,Somewhat Sensitive,0,7,None,Desktop,Cash,8/1/24,False,True,Need-based,Standard,3,583.2,Not_High
83-792-5141,50,Female,Middle,Single,Bachelor's,Middle,Home Appliances,101.7,7,Online,3,4,2.0,Medium,Not Sensitive,2,2,None,Tablet,Debit Card,6/25/2024,False,True,Wants-based,Standard,4,711.9,Not_High
65-036-2410,50,Female,Middle,Single,High School,Middle,Health Care,369.73,2,Online,1,2,2.0,None,Not Sensitive,0,3,None,Tablet,Debit Card,2/4/24,True,True,Wants-based,No Preference,12,739.46,Not_High
67-593-9579,46,Male,Middle,Single,Bachelor's,High,Baby Products,71.0,12,Online,1,5,2.0,High,Not Sensitive,2,9,Low,Smartphone,Cash,6/26/2024,False,False,Wants-based,No Preference,13,852.0,Not_High
33-484-6674,47,Male,Middle,Single,Master's,Middle,Packages),280.05,10,In-Store,4,1,2.0,Medium,Very Sensitive,1,2,High,Smartphone,Credit Card,7/6/24,True,False,Wants-based,No Preference,11,2800.5,Not_High
65-249-5416,35,Male,High,Widowed,Master's,Middle,Jewelry & Accessories,54.71,4,Mixed,5,2,1.0,Low,Very Sensitive,1,3,None,Desktop,PayPal,10/26/2024,True,True,Need-based,Express,3,218.84,Not_High
17-328-4678,27,Male,High,Widowed,Bachelor's,Middle,Packages),119.51,11,Mixed,5,5,2.0,Low,Very Sensitive,2,8,Low,Desktop,PayPal,5/7/24,False,False,Planned,No Preference,1,1314.6100000000001,Not_High
00-733-8770,37,Female,High,Single,Master's,High,Arts & Crafts,57.5,12,Online,5,1,1.0,None,Not Sensitive,0,3,None,Desktop,Cash,12/8/24,True,True,Impulsive,No Preference,13,690.0,Not_High
47-501-3435,38,Female,High,Married,Bachelor's,High,Books,225.05,5,Mixed,2,1,1.0,High,Somewhat Sensitive,1,1,Low,Desktop,Credit Card,6/27/2024,False,False,Need-based,No Preference,10,1125.25,Not_High
46-779-7065,41,Female,High,Divorced,High School,High,Food & Beverages,441.15,7,Online,3,1,1.0,Low,Somewhat Sensitive,1,1,None,Smartphone,Debit Card,8/31/2024,False,False,Need-based,No Preference,8,3088.0499999999997,High
91-603-1565,48,Male,Middle,Divorced,High School,Middle,Animal Feed,481.21,3,Mixed,1,2,1.0,High,Not Sensitive,0,1,None,Desktop,Credit Card,11/13/2024,False,False,Wants-based,No Preference,11,1443.6299999999999,Not_High
35-122-5020,48,Female,High,Married,Bachelor's,Middle,Arts & Crafts,102.96,3,Mixed,1,1,1.0,Low,Very Sensitive,0,7,Low,Desktop,PayPal,12/19/2024,False,True,Wants-based,Standard,4,308.88,Not_High
63-684-4073,45,Female,High,Divorced,Bachelor's,High,Electronics,331.57,11,Mixed,3,1,0.0,Low,Somewhat Sensitive,1,6,Medium,Desktop,Debit Card,5/6/24,False,False,Impulsive,Express,14,3647.27,High
74-483-2893,26,Non-binary,Middle,Widowed,High School,Middle,Electronics,101.29,11,In-Store,1,1,2.0,Medium,Not Sensitive,2,7,Medium,Smartphone,Cash,10/30/2024,False,True,Need-based,No Preference,4,1114.19,Not_High
72-728-4406,50,Female,Middle,Single,Master's,High,Packages),143.52,9,In-Store,2,5,1.0,Medium,Somewhat Sensitive,2,3,None,Tablet,Credit Card,4/11/24,True,False,Impulsive,Express,12,1291.68,Not_High
13-588-2488,39,Male,Middle,Widowed,Bachelor's,Middle,Sports & Outdoors,276.48,3,Mixed,1,2,1.0,None,Somewhat Sensitive,0,4,Low,Desktop,Cash,5/5/24,False,False,Need-based,Express,7,829.44,Not_High
79-861-6506,20,Male,High,Widowed,High School,High,Toys & Games,352.87,11,In-Store,5,3,0.0,High,Not Sensitive,0,6,High,Tablet,PayPal,2/19/2024,False,False,Wants-based,Standard,12,3881.57,High
66-974-6707,48,Male,Middle,Married,Master's,Middle,Mobile Accessories,228.68,3,Mixed,2,1,2.0,Low,Very Sensitive,1,4,None,Tablet,Debit Card,10/9/24,True,False,Planned,Standard,4,686.04,Not_High
95-112-6724,31,Female,Middle,Divorced,Master's,High,Food & Beverages,301.39,6,Online,2,1,0.0,None,Very Sensitive,1,4,Low,Desktop,Debit Card,4/21/2024,False,False,Need-based,No Preference,11,1808.34,Not_High
27-262-6874,25,Female,Middle,Married,Bachelor's,High,Books,473.5,11,Mixed,2,4,1.0,Low,Somewhat Sensitive,2,3,High,Tablet,Other,7/24/2024,False,True,Impulsive,Express,10,5208.5,High
92-908-5062,18,Agender,Middle,Single,Bachelor's,High,Home Appliances,72.8,11,In-Store,2,4,1.0,High,Somewhat Sensitive,2,10,High,Desktop,PayPal,8/20/2024,True,False,Need-based,Express,3,800.8,Not_High
70-014-6406,18,Male,Middle,Divorced,Bachelor's,High,Packages),171.72,3,Online,5,3,1.0,Low,Very Sensitive,1,2,None,Desktop,PayPal,3/24/2024,False,True,Impulsive,Standard,12,515.16,Not_High
52-908-9971,31,Male,Middle,Widowed,High School,Middle,Software & Apps,467.5,6,In-Store,2,1,0.0,None,Somewhat Sensitive,1,1,High,Desktop,PayPal,4/4/24,False,False,Planned,No Preference,6,2805.0,Not_High
57-623-5362,43,Genderqueer,High,Married,Bachelor's,High,Furniture,209.79,6,Mixed,5,1,2.0,High,Not Sensitive,1,9,Low,Tablet,Other,9/13/2024,True,True,Need-based,Standard,10,1258.74,Not_High
48-315-0196,23,Male,Middle,Single,High School,Middle,Office Supplies,150.33,9,In-Store,4,4,2.0,None,Somewhat Sensitive,2,9,Medium,Desktop,Debit Card,4/24/2024,True,False,Wants-based,Express,6,1352.97,Not_High
71-959-3896,29,Male,High,Married,Bachelor's,High,Luxury Goods,98.63,7,Online,4,5,2.0,High,Somewhat Sensitive,1,3,Low,Tablet,Other,1/9/24,False,True,Planned,Standard,6,690.41,Not_High
29-987-3969,21,Female,Middle,Divorced,Master's,Middle,Beauty & Personal Care,193.3,11,Mixed,4,2,2.0,None,Very Sensitive,2,1,Medium,Tablet,Other,6/3/24,True,True,Planned,No Preference,12,2126.3,Not_High
78-613-1546,49,Female,Middle,Single,High School,Middle,Luxury Goods,145.02,7,In-Store,3,2,0.0,High,Very Sensitive,1,1,Medium,Desktop,Credit Card,6/23/2024,True,True,Wants-based,Express,9,1015.1400000000001,Not_High
43-664-4451,30,Female,Middle,Divorced,Master's,Middle,Health Supplements,294.99,4,Online,3,5,2.0,Low,Somewhat Sensitive,1,4,High,Desktop,PayPal,11/30/2024,False,False,Need-based,Standard,5,1179.96,Not_High
34-095-3364,31,Polygender,Middle,Divorced,High School,Middle,Office Supplies,305.45,2,Mixed,5,5,1.0,None,Very Sensitive,1,1,High,Smartphone,PayPal,10/24/2024,False,True,Impulsive,Express,9,610.9,Not_High
72-393-6893,50,Female,Middle,Widowed,High School,Middle,Toys & Games,432.42,2,In-Store,4,4,0.0,Medium,Not Sensitive,0,8,None,Tablet,PayPal,4/21/2024,False,True,Need-based,Express,13,864.84,Not_High
73-707-2809,35,Female,Middle,Single,Bachelor's,High,Gardening & Outdoors,227.58,11,Mixed,3,1,1.0,None,Not Sensitive,1,8,High,Smartphone,Credit Card,1/23/2024,False,True,Need-based,Express,6,2503.38,Not_High
04-609-7885,36,Male,Middle,Single,High School,High,Toys & Games,160.89,10,Online,5,5,2.0,None,Somewhat Sensitive,2,6,Medium,Desktop,PayPal,6/23/2024,True,True,Planned,No Preference,13,1608.8999999999999,Not_High
73-139-4306,24,Female,Middle,Married,Master's,High,Luxury Goods,139.1,7,Online,2,5,0.0,Low,Somewhat Sensitive,2,3,Medium,Desktop,PayPal,3/20/2024,False,False,Impulsive,No Preference,8,973.6999999999999,Not_High
23-794-8196,36,Genderfluid,High,Married,Master's,Middle,Furniture,268.28,9,Mixed,5,2,2.0,High,Very Sensitive,2,2,High,Smartphone,Credit Card,4/9/24,False,True,Need-based,Standard,8,2414.5199999999995,Not_High
66-050-6391,45,Female,Middle,Single,Master's,High,Sports & Outdoors,64.49,6,Online,2,1,0.0,None,Very Sensitive,1,10,None,Tablet,Other,10/19/2024,False,False,Planned,Express,7,386.93999999999994,Not_High
22-311-5460,44,Male,Middle,Widowed,High School,Middle,Arts & Crafts,80.17,10,Online,1,1,1.0,High,Not Sensitive,1,8,None,Tablet,Credit Card,5/10/24,True,True,Planned,No Preference,6,801.7,Not_High
51-917-0766,28,Male,High,Married,Master's,High,Groceries,277.52,11,In-Store,4,1,0.0,None,Not Sensitive,1,7,Medium,Smartphone,PayPal,5/14/2024,True,False,Need-based,Standard,11,3052.72,High
53-013-1026,40,Male,High,Widowed,Master's,Middle,Health Supplements,53.67,7,Online,3,5,1.0,High,Not Sensitive,0,2,High,Desktop,PayPal,4/13/2024,False,False,Planned,Express,11,375.69,Not_High
29-779-3457,49,Female,Middle,Widowed,Bachelor's,High,Office Supplies,323.39,10,In-Store,2,3,2.0,None,Very Sensitive,0,7,High,Tablet,Cash,1/4/24,True,True,Need-based,No Preference,11,3233.8999999999996,High
18-047-5540,50,Female,High,Single,Bachelor's,High,Sports & Outdoors,98.02,5,In-Store,3,3,1.0,Low,Not Sensitive,0,3,High,Desktop,Debit Card,6/30/2024,True,False,Planned,No Preference,10,490.09999999999997,Not_High
89-438-5310,24,Male,High,Divorced,Bachelor's,High,Travel & Leisure (Flights,231.26,10,In-Store,5,1,2.0,Low,Very Sensitive,2,5,Low,Desktop,Cash,4/30/2024,False,True,Impulsive,No Preference,10,2312.6,Not_High
23-985-3535,26,Male,High,Single,Master's,Middle,Food & Beverages,382.49,6,In-Store,4,2,2.0,None,Very Sensitive,2,3,Medium,Tablet,Debit Card,2/1/24,True,False,Impulsive,No Preference,1,2294.94,Not_High
67-939-2463,28,Male,Middle,Divorced,Master's,High,Travel & Leisure (Flights,255.42,9,Mixed,5,5,2.0,None,Somewhat Sensitive,1,9,None,Tablet,PayPal,7/1/24,True,True,Impulsive,Standard,11,2298.7799999999997,Not_High
03-623-6767,48,Female,Middle,Single,High School,High,Toys & Games,423.23,12,In-Store,3,3,2.0,High,Somewhat Sensitive,0,7,Low,Tablet,Debit Card,11/5/24,False,False,Planned,Standard,6,5078.76,High
86-749-6914,47,Male,Middle,Single,High School,High,Beauty & Personal Care,276.08,4,Mixed,4,5,0.3,High,Somewhat Sensitive,2,10,Low,Smartphone,Credit Card,1/29/2024,False,True,Need-based,No Preference,10,1104.32,Not_High
03-977-8103,25,Male,Middle,Widowed,Bachelor's,Middle,Books,333.56,3,Mixed,4,5,1.0,Low,Not Sensitive,2,2,High,Smartphone,Other,10/25/2024,True,True,Impulsive,No Preference,14,1000.6800000000001,Not_High
03-827-4021,39,Male,High,Divorced,Bachelor's,Middle,Groceries,129.82,12,Mixed,1,2,0.0,High,Not Sensitive,2,1,High,Tablet,Cash,6/3/24,False,False,Impulsive,Standard,8,1557.84,Not_High
68-507-4747,41,Female,High,Widowed,High School,High,Clothing,278.78,3,Mixed,5,2,0.0,Medium,Not Sensitive,0,1,Low,Desktop,Credit Card,6/14/2024,True,False,Wants-based,Standard,2,836.3399999999999,Not_High
